,datetime,predict2,Depart,1y0
53906,2018-05-15 07:30:00,6.669972,12,6.0
53907,2018-05-15 08:00:00,9.2119875,12,-1.0
53908,2018-05-15 08:30:00,9.715187,12,7.0
53909,2018-05-15 09:00:00,12.007518,12,9.0
53910,2018-05-15 09:30:00,15.879483,12,20.0
53911,2018-05-15 10:00:00,17.920904,12,14.0
53912,2018-05-15 10:30:00,22.078863,12,26.0
53913,2018-05-15 11:00:00,25.085106,12,19.0
53914,2018-05-15 11:30:00,27.05803,12,23.0
53915,2018-05-15 12:00:00,30.513481,12,28.0
53916,2018-05-15 12:30:00,31.903173,12,33.0
53917,2018-05-15 13:00:00,31.87531,12,31.0
53918,2018-05-15 13:30:00,32.925312,12,38.0
53919,2018-05-15 14:00:00,32.80802,12,41.0
53920,2018-05-15 14:30:00,31.308022,12,31.0
53921,2018-05-15 15:00:00,32.05802,12,36.0
53922,2018-05-15 15:30:00,31.608023,12,33.0
