,datetime,predict2,CashType,1y0
236576,2018-06-03 11:00:00,13.528680229187012,return,16.0
236577,2018-06-03 11:30:00,13.441801643371582,return,14.0
236578,2018-06-03 12:00:00,13.69712028503418,return,9.0
236579,2018-06-03 12:30:00,14.59712028503418,return,15.0
236580,2018-06-03 13:00:00,14.297120285034179,return,13.0
236581,2018-06-03 13:30:00,14.74712028503418,return,16.0
236582,2018-06-03 14:00:00,14.44712028503418,return,14.0
236583,2018-06-03 14:30:00,15.047120285034179,return,18.0
236584,2018-06-03 15:00:00,13.84712028503418,return,10.0
236585,2018-06-03 15:30:00,14.59712028503418,return,15.0
236586,2018-06-03 16:00:00,14.89712028503418,return,17.0
236587,2018-06-03 16:30:00,15.19712028503418,return,19.0
236588,2018-06-03 17:00:00,13.019781112670898,return,15.0
236589,2018-06-03 17:30:00,12.119781112670898,return,9.0
236590,2018-06-03 18:00:00,11.458470344543457,return,10.0
236591,2018-06-03 18:30:00,12.058470344543457,return,14.0
236592,2018-06-03 19:00:00,10.750907135009765,return,13.0
236593,2018-06-03 19:30:00,10.150907135009765,return,9.0
236594,2018-06-03 20:00:00,9.668434333801269,return,8.0
236595,2018-06-03 20:30:00,9.695904350280761,return,9.0
236596,2018-06-03 21:00:00,8.052488231658936,return,6.0
236597,2018-06-03 21:30:00,7.929414367675781,return,9.0
236598,2018-06-03 22:00:00,5.899260234832764,return,8.0
236599,2018-06-03 22:30:00,4.9534912109375,return,-1.0
236600,2018-06-03 23:00:00,3.315035343170166,return,-1.0
236601,2018-06-03 23:30:00,2.0760178565979004,return,-1.0
236602,2018-06-03 00:00:00,9.06795825958252,usual,6.0
236603,2018-06-03 07:00:00,14.728341484069825,usual,16.0
236604,2018-06-03 07:30:00,39.358184814453125,usual,40.0
236605,2018-06-03 08:00:00,71.09326629638672,usual,67.0
236606,2018-06-03 08:30:00,123.29253540039062,usual,109.0
